Order_ID,Order_Date,Region,City,Segment,Channel,Category,Subcategory,Product_ID,Customer_ID,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Profit_Margin,Year,Month,Month_Name,Quarter
SO03158,2024-08-14,Central,Nagpur,Consumer,Distributor,Office Supplies,Paper,P10025,C1439,2,1081.54,0.0895,1969.5,1196.35,773.15,0.39256156384869256,2024,8,Aug,Q3
SO03159,2023-06-24,North,Lucknow,Consumer,Online,Furniture,Chairs,P10067,C1302,9,8266.62,0.2577,55225.11,38024.89,17200.22,0.31145650954792126,2023,6,Jun,Q2
SO03160,2023-09-04,South,Chennai,Home Office,Online,Technology,Phones,P10034,C1047,10,8487.28,0.3335,56570.89,37152.03,19418.86,0.3432659447288173,2023,9,Sep,Q3
SO03161,2023-10-31,West,Mumbai,Consumer,Online,Office Supplies,Envelopes,P10040,C1582,9,1179.46,0.0823,9741.85,5781.99,3959.86,0.4064792621524659,2023,10,Oct,Q4
SO03162,2025-07-10,West,Pune,Corporate,Distributor,Furniture,Tables,P10027,C1156,3,8281.46,0.2764,17976.99,13505.76,4471.23,0.24871961323892372,2025,7,Jul,Q3
SO03163,2025-06-10,East,Patna,Home Office,Retail Store,Office Supplies,Paper,P10069,C1476,2,790.58,0.2739,1148.02,712.25,435.77,0.37958397937318167,2025,6,Jun,Q2
SO03164,2025-08-21,South,Hyderabad,Consumer,Retail Store,Office Supplies,Paper,P10052,C1464,7,1161.1,0.2105,6417.01,4075.41,2341.6,0.364905150529608,2025,8,Aug,Q3
SO03165,2025-04-27,West,Surat,Consumer,Distributor,Office Supplies,Binders,P10050,C1361,6,745.41,0.55,2012.6,1172.85,839.75,0.41724634800755245,2025,4,Apr,Q2
SO03166,2025-09-16,North,Lucknow,Consumer,Online,Furniture,Tables,P10008,C1088,4,6607.74,0.2564,19655.17,14860.84,4794.33,0.24392208258692244,2025,9,Sep,Q3
SO03167,2023-09-27,South,Kochi,Home Office,Online,Office Supplies,Binders,P10027,C1102,8,691.24,0.1156,4890.73,2829.77,2060.97,0.42140334878433283,2023,9,Sep,Q3
SO03168,2023-03-16,North,Jaipur,Corporate,Retail Store,Furniture,Chairs,P10077,C1097,9,10839.53,0.0925,88529.61,69057.42,19472.19,0.21995115532531995,2023,3,Mar,Q1
SO03169,2025-02-03,West,Pune,Consumer,Distributor,Office Supplies,Envelopes,P10045,C1259,2,831.15,0.3095,1147.8,685.78,462.02,0.4025265725736191,2025,2,Feb,Q1
SO03170,2024-08-19,West,Mumbai,Consumer,Retail Store,Office Supplies,Binders,P10042,C1305,8,934.88,0.0742,6924.35,4365.3,2559.05,0.3695725952616491,2024,8,Aug,Q3
SO03171,2024-08-18,North,Jaipur,Consumer,Online,Office Supplies,Envelopes,P10082,C1127,4,892.11,0.2736,2592.12,1602.07,990.05,0.38194605188031416,2024,8,Aug,Q3
SO03172,2025-07-13,East,Guwahati,Home Office,Online,Furniture,Bookcases,P10045,C1496,3,5072.29,0.4232,8777.26,6206.73,2570.52,0.2928613257440249,2025,7,Jul,Q3
SO03173,2023-03-18,Central,Nagpur,Corporate,Online,Technology,Printers,P10079,C1357,3,20933.54,0.1319,54514.66,33780.44,20734.21,0.3803419116986146,2023,3,Mar,Q1
SO03174,2023-11-04,East,Bhubaneswar,Corporate,Online,Technology,Printers,P10010,C1196,3,23384.84,0.4035,41845.56,24427.07,17418.49,0.41625658731774656,2023,11,Nov,Q4
SO03175,2024-04-08,South,Chennai,Home Office,Online,Technology,Printers,P10073,C1213,9,15366.92,0.2192,107987.84,70822.91,37164.93,0.34415847191683807,2024,4,Apr,Q2
SO03176,2025-03-06,North,Chandigarh,Consumer,Online,Technology,Accessories,P10025,C1055,9,29501.46,0.2564,197424.12,130263.07,67161.05,0.3401866499392273,2025,3,Mar,Q1
SO03177,2024-08-06,East,Guwahati,Consumer,Distributor,Office Supplies,Binders,P10039,C1337,2,857.96,0.0715,1593.18,869.35,723.82,0.4543240562899359,2024,8,Aug,Q3
SO03178,2024-01-15,West,Pune,Consumer,Online,Furniture,Bookcases,P10075,C1456,6,11828.78,0.1444,60726.73,41287.23,19439.5,0.3201143878486459,2024,1,Jan,Q1
SO03179,2025-07-29,West,Pune,Consumer,Online,Technology,Printers,P10014,C1552,2,22171.06,0.1428,38009.55,27777.65,10231.9,0.26919287389616553,2025,7,Jul,Q3
SO03180,2024-05-02,North,Lucknow,Consumer,Retail Store,Technology,Accessories,P10092,C1540,7,15041.14,0.3772,65576.36,37224.99,28351.37,0.4323413193412992,2024,5,May,Q2
SO03181,2023-12-03,North,Chandigarh,Home Office,Retail Store,Technology,Phones,P10001,C1473,2,24564.25,0.2367,37501.08,22174.41,15326.67,0.4086994294564316,2023,12,Dec,Q4
SO03182,2024-04-16,East,Kolkata,Corporate,Online,Furniture,Bookcases,P10042,C1309,1,4717.42,0.1127,4185.76,3311.65,874.11,0.20882945988303198,2024,4,Apr,Q2
SO03183,2025-05-01,West,Ahmedabad,Consumer,Online,Technology,Printers,P10039,C1143,5,30218.29,0.1292,131568.12,76705.65,54862.47,0.4169890851978428,2025,5,May,Q2
SO03184,2025-12-29,West,Pune,Consumer,Online,Office Supplies,Pens,P10011,C1505,8,936.07,0.3766,4668.54,3151.49,1517.05,0.32495169796124695,2025,12,Dec,Q4
SO03185,2024-07-12,East,Patna,Consumer,Online,Technology,Accessories,P10035,C1509,2,22736.73,0.0742,42099.31,27682.15,14417.17,0.34245620652690034,2024,7,Jul,Q3
SO03186,2025-07-11,West,Surat,Consumer,Retail Store,Technology,Accessories,P10058,C1050,1,27550.65,0.1674,22937.52,15719.7,7217.81,0.3146726411573701,2025,7,Jul,Q3
SO03187,2024-10-31,South,Kochi,Home Office,Online,Technology,Laptops,P10046,C1348,1,29098.67,0.0995,26204.0,15936.95,10267.05,0.39181231872996486,2024,10,Oct,Q4
SO03188,2024-04-13,East,Kolkata,Home Office,Retail Store,Office Supplies,Pens,P10073,C1199,2,683.15,0.3099,942.88,560.96,381.92,0.40505684710673684,2024,4,Apr,Q2
SO03189,2025-08-08,South,Kochi,Home Office,Retail Store,Office Supplies,Pens,P10015,C1196,4,982.71,0.1995,3146.52,1846.69,1299.84,0.4131040006101979,2025,8,Aug,Q3
SO03190,2023-07-29,South,Kochi,Home Office,Online,Furniture,Bookcases,P10053,C1284,1,10931.82,0.3987,6573.71,4784.25,1789.46,0.2722146246183662,2023,7,Jul,Q3
SO03191,2024-12-11,Central,Indore,Corporate,Retail Store,Office Supplies,Binders,P10009,C1315,5,1237.31,0.4157,3614.74,2113.09,1501.65,0.41542406922766234,2024,12,Dec,Q4
SO03192,2024-08-04,East,Kolkata,Corporate,Distributor,Office Supplies,Envelopes,P10071,C1220,5,511.53,0.1476,2180.14,1204.63,975.5,0.4474483290063941,2024,8,Aug,Q3
SO03193,2023-11-28,North,Lucknow,Consumer,Online,Furniture,Chairs,P10056,C1529,7,2304.67,0.3549,10407.96,6493.82,3914.15,0.37607273663619,2023,11,Nov,Q4
SO03194,2025-12-07,Central,Raipur,Corporate,Online,Office Supplies,Pens,P10022,C1052,5,756.92,0.212,2982.29,1879.04,1103.25,0.3699338427852422,2025,12,Dec,Q4
SO03195,2024-10-17,North,Delhi,Consumer,Online,Office Supplies,Envelopes,P10006,C1388,6,990.32,0.1143,5263.0,2393.77,2869.24,0.5451719551586547,2024,10,Oct,Q4
SO03196,2023-06-27,West,Surat,Corporate,Retail Store,Office Supplies,Paper,P10031,C1349,7,932.03,0.2104,5151.59,2664.06,2487.53,0.48286645482268586,2023,6,Jun,Q2
SO03197,2023-08-25,North,Jaipur,Home Office,Distributor,Technology,Printers,P10079,C1546,4,23776.19,0.1531,80543.46,52014.36,28529.09,0.35420740554229974,2023,8,Aug,Q3
SO03198,2024-08-06,North,Jaipur,Corporate,Retail Store,Office Supplies,Envelopes,P10068,C1263,8,1084.1,0.2261,6711.47,4481.66,2229.81,0.33223868988463034,2024,8,Aug,Q3
SO03199,2025-11-13,West,Mumbai,Consumer,Online,Furniture,Tables,P10085,C1360,8,4920.09,0.4966,19813.27,13822.69,5990.58,0.30235190859459343,2025,11,Nov,Q4
SO03200,2024-01-04,South,Kochi,Consumer,Retail Store,Furniture,Bookcases,P10010,C1050,3,6873.59,0.1097,18358.49,12671.09,5687.4,0.3097967207542668,2024,1,Jan,Q1
SO03201,2023-08-13,North,Jaipur,Consumer,Online,Office Supplies,Envelopes,P10066,C1159,9,513.13,0.2528,3450.68,2024.36,1426.32,0.41334461613363166,2023,8,Aug,Q3
SO03202,2023-05-18,East,Kolkata,Consumer,Online,Technology,Accessories,P10013,C1180,5,24599.7,0.1329,106657.77,75213.23,31444.53,0.2948170583352718,2023,5,May,Q2
SO03203,2023-01-08,Central,Indore,Home Office,Retail Store,Furniture,Chairs,P10093,C1279,3,6460.25,0.1656,16172.03,13192.51,2979.52,0.18423908439447614,2023,1,Jan,Q1
SO03204,2025-06-16,Central,Bhopal,Corporate,Online,Office Supplies,Pens,P10011,C1480,8,912.84,0.3789,4535.52,2254.98,2280.54,0.5028177584929622,2025,6,Jun,Q2
SO03205,2024-04-10,North,Jaipur,Corporate,Online,Furniture,Storage,P10077,C1017,2,8267.45,0.1499,14056.23,10276.92,3779.31,0.2688708138668761,2024,4,Apr,Q2
SO03206,2024-07-11,South,Kochi,Consumer,Online,Office Supplies,Paper,P10068,C1210,3,934.05,0.1102,2493.5,1310.51,1182.99,0.4744295167435332,2024,7,Jul,Q3
SO03207,2025-11-30,North,Delhi,Corporate,Online,Furniture,Bookcases,P10061,C1576,6,9828.88,0.1402,50705.21,35007.61,15697.6,0.3095855435762913,2025,11,Nov,Q4
SO03208,2023-03-24,West,Pune,Consumer,Retail Store,Office Supplies,Binders,P10088,C1369,5,697.44,0.1725,2885.51,1840.1,1045.41,0.36229643979747084,2023,3,Mar,Q1
SO03209,2025-01-25,South,Kochi,Corporate,Online,Technology,Printers,P10025,C1082,3,18160.27,0.4697,28891.08,19347.82,9543.26,0.33031856199214427,2025,1,Jan,Q1
SO03210,2025-12-20,South,Kochi,Consumer,Online,Office Supplies,Binders,P10005,C1317,10,1026.69,0.2735,7458.73,4396.25,3062.48,0.41059000660970435,2025,12,Dec,Q4
SO03211,2023-09-21,West,Pune,Consumer,Retail Store,Furniture,Tables,P10047,C1557,3,6963.23,0.0959,18885.63,14151.05,4734.58,0.25069748798425046,2023,9,Sep,Q3
SO03212,2024-12-10,East,Bhubaneswar,Consumer,Retail Store,Technology,Printers,P10050,C1522,8,12266.89,0.2191,76634.91,58575.39,18059.52,0.23565656957123066,2024,12,Dec,Q4
SO03213,2023-09-27,West,Pune,Home Office,Online,Furniture,Bookcases,P10075,C1116,8,7670.25,0.3445,40224.6,29476.02,10748.58,0.26721409286854314,2023,9,Sep,Q3
SO03214,2024-06-16,South,Bengaluru,Consumer,Online,Office Supplies,Envelopes,P10051,C1515,1,1041.92,0.1854,848.79,504.7,344.09,0.4053888476537188,2024,6,Jun,Q2
SO03215,2023-07-08,West,Ahmedabad,Corporate,Retail Store,Technology,Printers,P10018,C1211,4,19358.3,0.3952,46833.55,30131.91,16701.65,0.35661721137944913,2023,7,Jul,Q3
SO03216,2023-05-03,West,Surat,Consumer,Distributor,Technology,Printers,P10077,C1203,7,28494.95,0.1265,174234.69,116754.86,57479.83,0.32989888523347444,2023,5,May,Q2
SO03217,2025-03-31,North,Chandigarh,Corporate,Online,Technology,Laptops,P10004,C1278,5,13914.02,0.5029,34583.01,21253.61,13329.39,0.38543174813297043,2025,3,Mar,Q1
SO03218,2025-02-09,East,Kolkata,Corporate,Retail Store,Furniture,Bookcases,P10019,C1445,10,10056.99,0.1149,89016.98,59509.08,29507.9,0.3314861951056978,2025,2,Feb,Q1
SO03219,2023-12-03,West,Surat,Consumer,Online,Technology,Phones,P10013,C1339,5,17891.69,0.2192,69845.2,45825.54,24019.66,0.3438985069840161,2023,12,Dec,Q4
SO03220,2025-03-27,Central,Raipur,Consumer,Retail Store,Technology,Phones,P10029,C1323,9,13985.96,0.1759,103731.69,78534.04,25197.65,0.24291178520276688,2025,3,Mar,Q1
SO03221,2025-01-20,East,Bhubaneswar,Corporate,Online,Technology,Phones,P10039,C1246,2,15621.55,0.2651,22959.68,16000.38,6959.3,0.30310962522125745,2025,1,Jan,Q1
SO03222,2025-02-01,Central,Nagpur,Corporate,Online,Office Supplies,Paper,P10004,C1187,9,1525.92,0.3305,9194.16,5809.15,3385.01,0.3681695772098811,2025,2,Feb,Q1
SO03223,2023-12-16,East,Patna,Home Office,Online,Furniture,Tables,P10013,C1140,3,8517.58,0.55,11498.73,8738.45,2760.27,0.24004998812912384,2023,12,Dec,Q4
SO03224,2025-07-11,Central,Nagpur,Consumer,Retail Store,Furniture,Chairs,P10093,C1165,5,8107.84,0.1751,33440.98,23182.56,10258.42,0.306761942981336,2025,7,Jul,Q3
SO03225,2023-06-03,West,Mumbai,Consumer,Online,Furniture,Bookcases,P10049,C1506,2,9046.74,0.2726,13160.69,9433.32,3727.37,0.2832199527532371,2023,6,Jun,Q2
SO03226,2023-07-28,South,Hyderabad,Home Office,Distributor,Furniture,Tables,P10030,C1286,3,5450.9,0.1384,14089.2,10183.52,3905.68,0.27721091332368053,2023,7,Jul,Q3
SO03227,2025-05-17,West,Pune,Corporate,Distributor,Office Supplies,Envelopes,P10073,C1598,7,517.34,0.1408,3111.48,1843.88,1267.6,0.4073945517888593,2025,5,May,Q2
SO03228,2023-02-26,South,Bengaluru,Corporate,Online,Technology,Laptops,P10028,C1373,2,24496.4,0.3674,30991.49,21117.27,9874.22,0.3186106895796233,2023,2,Feb,Q1
SO03229,2023-04-08,North,Lucknow,Consumer,Online,Furniture,Tables,P10076,C1570,3,9223.46,0.441,15467.84,10938.56,4529.29,0.2928198119453007,2023,4,Apr,Q2
SO03230,2024-02-12,East,Bhubaneswar,Consumer,Retail Store,Furniture,Tables,P10001,C1533,6,9991.77,0.0924,54408.39,36171.5,18236.89,0.33518525359783663,2024,2,Feb,Q1
SO03231,2023-09-12,South,Hyderabad,Corporate,Online,Technology,Laptops,P10032,C1578,1,12186.65,0.1386,10497.69,7258.64,3239.05,0.3085488331242397,2023,9,Sep,Q3
SO03232,2023-01-16,West,Pune,Consumer,Online,Technology,Accessories,P10072,C1016,9,21077.77,0.384,116859.28,72272.88,44586.4,0.38153923248543037,2023,1,Jan,Q1
SO03233,2024-06-28,West,Mumbai,Corporate,Distributor,Furniture,Storage,P10050,C1272,5,6362.54,0.2995,22284.72,15916.65,6368.07,0.2857594800383401,2024,6,Jun,Q2
SO03234,2025-09-06,Central,Bhopal,Home Office,Online,Furniture,Tables,P10046,C1044,10,9652.07,0.4375,54288.07,36495.65,17792.41,0.32774069883125334,2025,9,Sep,Q3
SO03235,2023-07-17,West,Pune,Consumer,Online,Office Supplies,Binders,P10087,C1104,4,757.34,0.1085,2700.82,1559.56,1141.26,0.4225605556830888,2023,7,Jul,Q3
SO03236,2023-04-18,West,Pune,Corporate,Online,Technology,Printers,P10003,C1156,7,21449.2,0.252,112314.49,64987.42,47327.07,0.4213799127788409,2023,4,Apr,Q2
SO03237,2023-04-26,South,Hyderabad,Corporate,Online,Technology,Laptops,P10014,C1036,10,27734.2,0.2962,195205.36,142353.62,52851.74,0.27074943024105486,2023,4,Apr,Q2
SO03238,2023-06-14,East,Patna,Corporate,Retail Store,Furniture,Bookcases,P10063,C1274,4,10222.35,0.304,28457.95,19446.17,9011.78,0.3166700342083671,2023,6,Jun,Q2
SO03239,2024-12-08,East,Patna,Consumer,Retail Store,Technology,Laptops,P10044,C1080,10,30867.25,0.0529,292355.73,232444.76,59910.97,0.20492490432802532,2024,12,Dec,Q4
SO03240,2024-05-08,Central,Indore,Consumer,Retail Store,Technology,Printers,P10056,C1241,7,24209.93,0.3205,115148.04,76644.66,38503.38,0.33438154917791046,2024,5,May,Q2
SO03241,2025-05-04,West,Pune,Consumer,Retail Store,Furniture,Storage,P10046,C1148,2,8935.89,0.2761,12937.01,8778.05,4158.96,0.32147768301949214,2025,5,May,Q2
SO03242,2023-06-03,North,Delhi,Corporate,Retail Store,Furniture,Chairs,P10082,C1595,5,9734.23,0.4371,27397.59,20418.9,6978.69,0.2547191194553973,2023,6,Jun,Q2
SO03243,2023-01-23,South,Chennai,Corporate,Retail Store,Furniture,Bookcases,P10011,C1015,1,12375.57,0.0731,11471.16,8249.09,3222.07,0.2808844092489339,2023,1,Jan,Q1
SO03244,2025-03-29,North,Jaipur,Home Office,Online,Office Supplies,Pens,P10035,C1334,6,1460.14,0.4103,5166.17,2941.1,2225.07,0.43070011246242385,2025,3,Mar,Q1
SO03245,2023-08-26,West,Mumbai,Consumer,Online,Office Supplies,Paper,P10020,C1233,2,978.96,0.1466,1670.8,1136.94,533.85,0.31951759636102467,2023,8,Aug,Q3
SO03246,2023-05-04,South,Chennai,Corporate,Online,Technology,Laptops,P10099,C1094,2,15986.99,0.4146,18716.25,12322.99,6393.25,0.34158819207907565,2023,5,May,Q2
SO03247,2025-12-27,South,Kochi,Home Office,Online,Technology,Laptops,P10025,C1307,4,37424.22,0.4935,75817.83,53147.66,22670.17,0.2990084258544461,2025,12,Dec,Q4
SO03248,2024-05-01,West,Surat,Consumer,Retail Store,Office Supplies,Pens,P10050,C1077,8,947.38,0.0352,7312.25,4874.84,2437.42,0.333333789189374,2024,5,May,Q2
SO03249,2024-10-22,South,Chennai,Consumer,Distributor,Office Supplies,Binders,P10078,C1068,8,820.67,0.2014,5243.18,2985.22,2257.96,0.4306470500726658,2024,10,Oct,Q4
SO03250,2023-03-16,South,Bengaluru,Corporate,Retail Store,Technology,Phones,P10019,C1189,10,7308.93,0.2661,53642.91,34551.57,19091.34,0.3558967997821147,2023,3,Mar,Q1
SO03251,2023-05-13,Central,Bhopal,Corporate,Online,Technology,Accessories,P10025,C1553,3,29585.91,0.4704,47009.72,31618.82,15390.9,0.3273982487026087,2023,5,May,Q2
SO03252,2024-07-24,West,Ahmedabad,Corporate,Online,Furniture,Storage,P10010,C1375,1,6870.43,0.5367,3183.23,2057.87,1125.37,0.35353084759819425,2024,7,Jul,Q3
SO03253,2023-10-11,West,Pune,Home Office,Retail Store,Furniture,Chairs,P10042,C1032,9,5975.83,0.55,24202.13,19256.37,4945.76,0.20435226155714395,2023,10,Oct,Q4
SO03254,2025-02-20,South,Kochi,Corporate,Retail Store,Furniture,Bookcases,P10011,C1090,9,6623.62,0.2667,43714.52,33920.72,9793.8,0.22403997573346338,2025,2,Feb,Q1
SO03255,2024-03-14,Central,Indore,Corporate,Retail Store,Furniture,Chairs,P10090,C1449,5,9663.42,0.3313,32311.63,22069.44,10242.19,0.31698153265557943,2024,3,Mar,Q1
SO03256,2024-08-23,Central,Raipur,Consumer,Retail Store,Office Supplies,Envelopes,P10048,C1043,8,992.11,0.3615,5067.79,2917.93,2149.85,0.42421844630499683,2024,8,Aug,Q3
SO03257,2023-10-23,West,Surat,Consumer,Distributor,Office Supplies,Pens,P10023,C1386,9,742.43,0.5448,3041.38,1812.0,1229.38,0.4042178221728295,2023,10,Oct,Q4
SO03258,2024-04-25,Central,Indore,Home Office,Online,Furniture,Storage,P10031,C1354,7,8654.08,0.2741,43973.06,30847.14,13125.92,0.29849912651064087,2024,4,Apr,Q2
SO03259,2025-08-14,Central,Bhopal,Consumer,Online,Technology,Accessories,P10005,C1455,2,28286.77,0.1058,50586.97,32939.72,17647.25,0.34884971367132683,2025,8,Aug,Q3
SO03260,2024-01-09,South,Chennai,Corporate,Distributor,Furniture,Storage,P10089,C1323,5,9627.43,0.1584,40510.0,30048.2,10461.8,0.25825228338681805,2024,1,Jan,Q1
SO03261,2024-02-20,West,Mumbai,Consumer,Retail Store,Technology,Laptops,P10094,C1190,2,22209.74,0.1649,37093.95,23271.24,13822.72,0.3726408214816702,2024,2,Feb,Q1
SO03262,2023-12-05,North,Jaipur,Corporate,Online,Office Supplies,Pens,P10058,C1585,4,434.75,0.128,1516.4,924.18,592.22,0.3905433922447903,2023,12,Dec,Q4
SO03263,2025-11-27,East,Patna,Consumer,Online,Technology,Printers,P10032,C1265,2,31769.15,0.4408,35531.04,24141.2,11389.84,0.3205602763105161,2025,11,Nov,Q4
SO03264,2023-11-01,South,Bengaluru,Consumer,Online,Technology,Phones,P10075,C1218,8,7419.15,0.2905,42110.15,27479.03,14631.12,0.34744877422664133,2023,11,Nov,Q4
SO03265,2024-10-16,Central,Raipur,Corporate,Online,Office Supplies,Pens,P10051,C1588,8,916.25,0.2386,5580.94,3216.52,2364.42,0.42365981357979127,2024,10,Oct,Q4
SO03266,2025-09-10,Central,Raipur,Consumer,Retail Store,Office Supplies,Paper,P10083,C1199,2,939.97,0.2708,1370.77,803.99,566.78,0.4134756377802257,2025,9,Sep,Q3
SO03267,2025-12-13,East,Kolkata,Consumer,Online,Technology,Phones,P10076,C1523,5,29753.87,0.333,99236.39,64660.89,34575.5,0.3484155358734835,2025,12,Dec,Q4
SO03268,2025-10-08,North,Chandigarh,Home Office,Online,Technology,Printers,P10029,C1584,10,28816.59,0.4496,158619.91,106429.9,52190.01,0.329025593319275,2025,10,Oct,Q4
SO03269,2025-11-14,North,Chandigarh,Home Office,Online,Technology,Printers,P10019,C1051,4,31162.37,0.1947,100376.19,64586.59,35789.6,0.3565546769607414,2025,11,Nov,Q4
SO03270,2023-02-12,North,Delhi,Home Office,Online,Technology,Phones,P10039,C1214,9,31726.09,0.4154,166922.59,112910.3,54012.29,0.3235768747657223,2023,2,Feb,Q1
SO03271,2024-11-18,West,Pune,Corporate,Retail Store,Office Supplies,Paper,P10085,C1042,5,1035.73,0.0651,4841.46,2638.76,2202.7,0.4549660639559141,2024,11,Nov,Q4
SO03272,2023-10-21,South,Kochi,Corporate,Online,Technology,Accessories,P10096,C1219,8,21725.29,0.3047,120848.61,83571.36,37277.25,0.3084623811560596,2023,10,Oct,Q4
SO03273,2025-06-19,South,Bengaluru,Home Office,Online,Office Supplies,Envelopes,P10060,C1414,6,698.47,0.2713,3053.69,1788.93,1264.76,0.41417432679807054,2025,6,Jun,Q2
SO03274,2023-05-26,West,Pune,Consumer,Online,Technology,Laptops,P10007,C1592,6,35302.26,0.0908,192578.75,125665.77,66912.97,0.3474577023685116,2023,5,May,Q2
SO03275,2025-02-01,South,Chennai,Consumer,Online,Technology,Accessories,P10087,C1021,2,24481.32,0.17,40637.14,29704.68,10932.46,0.2690263143518466,2025,2,Feb,Q1
SO03276,2024-05-04,East,Patna,Consumer,Retail Store,Technology,Laptops,P10079,C1572,10,22379.6,0.3206,152037.16,97459.48,54577.68,0.35897592404383244,2024,5,May,Q2
SO03277,2025-06-23,East,Kolkata,Corporate,Online,Office Supplies,Envelopes,P10046,C1329,10,657.35,0.2577,4879.73,3150.51,1729.23,0.3543700163738568,2025,6,Jun,Q2
SO03278,2025-09-13,South,Chennai,Consumer,Retail Store,Office Supplies,Binders,P10002,C1509,10,794.46,0.0818,7294.64,3513.53,3781.11,0.5183408639768378,2025,9,Sep,Q3
SO03279,2024-12-18,South,Bengaluru,Corporate,Retail Store,Office Supplies,Envelopes,P10022,C1522,5,828.56,0.3585,2657.46,1630.32,1027.14,0.3865119324467725,2024,12,Dec,Q4
SO03280,2023-10-12,East,Bhubaneswar,Home Office,Online,Office Supplies,Binders,P10081,C1087,8,946.57,0.1912,6124.95,3520.64,2604.32,0.425198573049576,2023,10,Oct,Q4
SO03281,2023-08-12,South,Bengaluru,Corporate,Online,Technology,Phones,P10079,C1002,3,20933.67,0.1089,55959.91,34261.88,21698.03,0.3877424034456095,2023,8,Aug,Q3
SO03282,2024-02-16,West,Surat,Corporate,Online,Furniture,Tables,P10073,C1267,4,6152.66,0.3598,15755.33,11241.45,4513.88,0.28649860079097045,2024,2,Feb,Q1
SO03283,2024-05-20,North,Delhi,Corporate,Online,Technology,Laptops,P10004,C1183,4,19722.32,0.1362,68141.84,45860.59,22281.25,0.3269833922887906,2024,5,May,Q2
SO03284,2024-07-23,North,Lucknow,Consumer,Retail Store,Technology,Laptops,P10049,C1384,1,17106.74,0.1132,15169.92,10812.09,4357.83,0.28726783002151624,2024,7,Jul,Q3
SO03285,2024-12-28,Central,Nagpur,Corporate,Distributor,Furniture,Chairs,P10010,C1029,2,8018.47,0.23,12347.88,8711.22,3636.66,0.2945169535175269,2024,12,Dec,Q4
SO03286,2024-02-20,North,Jaipur,Consumer,Retail Store,Technology,Laptops,P10090,C1118,6,21928.58,0.1565,110984.21,75950.65,35033.56,0.31566256136796395,2024,2,Feb,Q1
SO03287,2024-09-11,East,Guwahati,Home Office,Distributor,Technology,Laptops,P10010,C1284,10,30261.36,0.219,236352.6,138562.25,97790.35,0.41374772268212834,2024,9,Sep,Q3
SO03288,2024-03-26,East,Kolkata,Consumer,Retail Store,Office Supplies,Paper,P10038,C1505,4,785.52,0.0323,3040.74,1715.86,1324.88,0.4357097285529181,2024,3,Mar,Q1
SO03289,2023-06-01,Central,Bhopal,Home Office,Retail Store,Furniture,Bookcases,P10011,C1228,1,9060.44,0.2771,6549.88,4647.49,1902.39,0.2904465425320769,2023,6,Jun,Q2
SO03290,2025-07-05,Central,Bhopal,Home Office,Distributor,Furniture,Storage,P10024,C1370,7,6005.23,0.2438,31787.43,25161.91,6625.52,0.208432075194503,2025,7,Jul,Q3
SO03291,2023-03-06,Central,Nagpur,Corporate,Distributor,Office Supplies,Envelopes,P10035,C1291,5,1025.23,0.2775,3703.43,2437.57,1265.86,0.3418074595712623,2023,3,Mar,Q1
